xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
1980.5	1981.5	1981 1978	year	1981	year	1978	1112
1981.5	1982.5	1982 1978	year	1982	year	1978	1164
1982.5	1983.5	1983 1978	year	1983	year	1978	1216
1983.5	1984.5	1984 1978	year	1984	year	1978	1268
1984.5	1985.5	1985 1978	year	1985	year	1978	1320
1985.5	1986.5	1986 1978	year	1986	year	1978	1372
1986.5	1987.5	1987 1978	year	1987	year	1978	1424
1987.5	1988.5	1988 1978	year	1988	year	1978	1476
1988.5	1989.5	1989 1978	year	1989	year	1978	1528
1989.5	1990.5	1990 1978	year	1990	year	1978	1580
1990.5	1991.5	1991 1978	year	1991	year	1978	1632
1991.5	1992.5	1992 1978	year	1992	year	1978	1684
1992.5	1993.5	1993 1978	year	1993	year	1978	1736
1993.5	1994.5	1994 1978	year	1994	year	1978	1788
1994.5	1995.5	1995 1978	year	1995	year	1978	1840
1995.5	1996.5	1996 1978	year	1996	year	1978	1892
1996.5	1997.5	1997 1978	year	1997	year	1978	1944
1997.5	1998.5	1998 1978	year	1998	year	1978	1996
1998.5	1999.5	1999 1978	year	1999	year	1978	2048
1999.5	2000.5	2000 1978	year	2000	year	1978	2100
2000.5	2001.5	2001 1978	year	2001	year	1978	2152
2001.5	2002.5	2002 1978	year	2002	year	1978	2204
2002.5	2003.5	2003 1978	year	2003	year	1978	2256
2003.5	2004.5	2004 1978	year	2004	year	1978	2308
2004.5	2005.5	2005 1978	year	2005	year	1978	2360
2005.5	2006.5	2006 1978	year	2006	year	1978	2412
2006.5	2007.5	2007 1978	year	2007	year	1978	2464
2007.5	2008.5	2008 1978	year	2008	year	1978	2516
2008.5	2009.5	2009 1978	year	2009	year	1978	2568
2009.5	2010.5	2010 1978	year	2010	year	1978	2620
2010.5	2011.5	2011 1978	year	2011	year	1978	2672
2011.5	2012.5	2012 1978	year	2012	year	1978	2724
1959.5	1960.5	1960 1979	year	1960	year	1979	20
1960.5	1961.5	1961 1979	year	1961	year	1979	72
1961.5	1962.5	1962 1979	year	1962	year	1979	124
1962.5	1963.5	1963 1979	year	1963	year	1979	176
1963.5	1964.5	1964 1979	year	1964	year	1979	228
1964.5	1965.5	1965 1979	year	1965	year	1979	280
1965.5	1966.5	1966 1979	year	1966	year	1979	332
1966.5	1967.5	1967 1979	year	1967	year	1979	384
1967.5	1968.5	1968 1979	year	1968	year	1979	436
1968.5	1969.5	1969 1979	year	1969	year	1979	488
1969.5	1970.5	1970 1979	year	1970	year	1979	540
1970.5	1971.5	1971 1979	year	1971	year	1979	592
1971.5	1972.5	1972 1979	year	1972	year	1979	644
1972.5	1973.5	1973 1979	year	1973	year	1979	696
1973.5	1974.5	1974 1979	year	1974	year	1979	748
1974.5	1975.5	1975 1979	year	1975	year	1979	800
1975.5	1976.5	1976 1979	year	1976	year	1979	852
1976.5	1977.5	1977 1979	year	1977	year	1979	904
1977.5	1978.5	1978 1979	year	1978	year	1979	956
1978.5	1979.5	1	year	1979	year	1979	1
1979.5	1980.5	1980 1979	year	1980	year	1979	1061
1980.5	1981.5	1981 1979	year	1981	year	1979	1113
1981.5	1982.5	1982 1979	year	1982	year	1979	1165
1982.5	1983.5	1983 1979	year	1983	year	1979	1217
1983.5	1984.5	1984 1979	year	1984	year	1979	1269
1984.5	1985.5	1985 1979	year	1985	year	1979	1321
1985.5	1986.5	1986 1979	year	1986	year	1979	1373
1986.5	1987.5	1987 1979	year	1987	year	1979	1425
1987.5	1988.5	1988 1979	year	1988	year	1979	1477
1988.5	1989.5	1989 1979	year	1989	year	1979	1529
1989.5	1990.5	1990 1979	year	1990	year	1979	1581
1990.5	1991.5	1991 1979	year	1991	year	1979	1633
1991.5	1992.5	1992 1979	year	1992	year	1979	1685
1992.5	1993.5	1993 1979	year	1993	year	1979	1737
1993.5	1994.5	1994 1979	year	1994	year	1979	1789
1994.5	1995.5	1995 1979	year	1995	year	1979	1841
1995.5	1996.5	1996 1979	year	1996	year	1979	1893
1996.5	1997.5	1997 1979	year	1997	year	1979	1945
1997.5	1998.5	1998 1979	year	1998	year	1979	1997
1998.5	1999.5	1999 1979	year	1999	year	1979	2049
1999.5	2000.5	2000 1979	year	2000	year	1979	2101
2000.5	2001.5	2001 1979	year	2001	year	1979	2153
2001.5	2002.5	2002 1979	year	2002	year	1979	2205
2002.5	2003.5	2003 1979	year	2003	year	1979	2257
2003.5	2004.5	2004 1979	year	2004	year	1979	2309
2004.5	2005.5	2005 1979	year	2005	year	1979	2361
2005.5	2006.5	2006 1979	year	2006	year	1979	2413
2006.5	2007.5	2007 1979	year	2007	year	1979	2465
2007.5	2008.5	2008 1979	year	2008	year	1979	2517
2008.5	2009.5	2009 1979	year	2009	year	1979	2569
2009.5	2010.5	2010 1979	year	2010	year	1979	2621
2010.5	2011.5	2011 1979	year	2011	year	1979	2673
2011.5	2012.5	2012 1979	year	2012	year	1979	2725
1959.5	1960.5	1960 1980	year	1960	year	1980	21
1960.5	1961.5	1961 1980	year	1961	year	1980	73
1961.5	1962.5	1962 1980	year	1962	year	1980	125
1962.5	1963.5	1963 1980	year	1963	year	1980	177
1963.5	1964.5	1964 1980	year	1964	year	1980	229
1964.5	1965.5	1965 1980	year	1965	year	1980	281
1965.5	1966.5	1966 1980	year	1966	year	1980	333
1966.5	1967.5	1967 1980	year	1967	year	1980	385
1967.5	1968.5	1968 1980	year	1968	year	1980	437
1968.5	1969.5	1969 1980	year	1969	year	1980	489
1969.5	1970.5	1970 1980	year	1970	year	1980	541
1970.5	1971.5	1971 1980	year	1971	year	1980	593
1971.5	1972.5	1972 1980	year	1972	year	1980	645
1972.5	1973.5	1973 1980	year	1973	year	1980	697
1973.5	1974.5	1974 1980	year	1974	year	1980	749
1974.5	1975.5	1975 1980	year	1975	year	1980	801
1975.5	1976.5	1976 1980	year	1976	year	1980	853
1976.5	1977.5	1977 1980	year	1977	year	1980	905
1977.5	1978.5	1978 1980	year	1978	year	1980	957
1978.5	1979.5	1979 1980	year	1979	year	1980	1009
1979.5	1980.5	1	year	1980	year	1980	1
1980.5	1981.5	1981 1980	year	1981	year	1980	1114
1981.5	1982.5	1982 1980	year	1982	year	1980	1166
1982.5	1983.5	1983 1980	year	1983	year	1980	1218
1983.5	1984.5	1984 1980	year	1984	year	1980	1270
1984.5	1985.5	1985 1980	year	1985	year	1980	1322
1985.5	1986.5	1986 1980	year	1986	year	1980	1374
1986.5	1987.5	1987 1980	year	1987	year	1980	1426
1987.5	1988.5	1988 1980	year	1988	year	1980	1478
1988.5	1989.5	1989 1980	year	1989	year	1980	1530
1989.5	1990.5	1990 1980	year	1990	year	1980	1582
1990.5	1991.5	1991 1980	year	1991	year	1980	1634
1991.5	1992.5	1992 1980	year	1992	year	1980	1686
1992.5	1993.5	1993 1980	year	1993	year	1980	1738
1993.5	1994.5	1994 1980	year	1994	year	1980	1790
1994.5	1995.5	1995 1980	year	1995	year	1980	1842
1995.5	1996.5	1996 1980	year	1996	year	1980	1894
1996.5	1997.5	1997 1980	year	1997	year	1980	1946
1997.5	1998.5	1998 1980	year	1998	year	1980	1998
1998.5	1999.5	1999 1980	year	1999	year	1980	2050
1999.5	2000.5	2000 1980	year	2000	year	1980	2102
2000.5	2001.5	2001 1980	year	2001	year	1980	2154
2001.5	2002.5	2002 1980	year	2002	year	1980	2206
2002.5	2003.5	2003 1980	year	2003	year	1980	2258
2003.5	2004.5	2004 1980	year	2004	year	1980	2310
2004.5	2005.5	2005 1980	year	2005	year	1980	2362
2005.5	2006.5	2006 1980	year	2006	year	1980	2414
2006.5	2007.5	2007 1980	year	2007	year	1980	2466
2007.5	2008.5	2008 1980	year	2008	year	1980	2518
2008.5	2009.5	2009 1980	year	2009	year	1980	2570
2009.5	2010.5	2010 1980	year	2010	year	1980	2622
2010.5	2011.5	2011 1980	year	2011	year	1980	2674
2011.5	2012.5	2012 1980	year	2012	year	1980	2726
1959.5	1960.5	1960 1981	year	1960	year	1981	22
1960.5	1961.5	1961 1981	year	1961	year	1981	74
1961.5	1962.5	1962 1981	year	1962	year	1981	126
1962.5	1963.5	1963 1981	year	1963	year	1981	178
1963.5	1964.5	1964 1981	year	1964	year	1981	230
1964.5	1965.5	1965 1981	year	1965	year	1981	282
1965.5	1966.5	1966 1981	year	1966	year	1981	334
1966.5	1967.5	1967 1981	year	1967	year	1981	386
1967.5	1968.5	1968 1981	year	1968	year	1981	438
1968.5	1969.5	1969 1981	year	1969	year	1981	490
1969.5	1970.5	1970 1981	year	1970	year	1981	542
1970.5	1971.5	1971 1981	year	1971	year	1981	594
1971.5	1972.5	1972 1981	year	1972	year	1981	646
1972.5	1973.5	1973 1981	year	1973	year	1981	698
1973.5	1974.5	1974 1981	year	1974	year	1981	750
1974.5	1975.5	1975 1981	year	1975	year	1981	802
1975.5	1976.5	1976 1981	year	1976	year	1981	854
1976.5	1977.5	1977 1981	year	1977	year	1981	906
1977.5	1978.5	1978 1981	year	1978	year	1981	958
1978.5	1979.5	1979 1981	year	1979	year	1981	1010
1979.5	1980.5	1980 1981	year	1980	year	1981	1062
1980.5	1981.5	1	year	1981	year	1981	1
1981.5	1982.5	1982 1981	year	1982	year	1981	1167
1982.5	1983.5	1983 1981	year	1983	year	1981	1219
1983.5	1984.5	1984 1981	year	1984	year	1981	1271
1984.5	1985.5	1985 1981	year	1985	year	1981	1323
1985.5	1986.5	1986 1981	year	1986	year	1981	1375
1986.5	1987.5	1987 1981	year	1987	year	1981	1427
1987.5	1988.5	1988 1981	year	1988	year	1981	1479
1988.5	1989.5	1989 1981	year	1989	year	1981	1531
1989.5	1990.5	1990 1981	year	1990	year	1981	1583
1990.5	1991.5	1991 1981	year	1991	year	1981	1635
1991.5	1992.5	1992 1981	year	1992	year	1981	1687
1992.5	1993.5	1993 1981	year	1993	year	1981	1739
1993.5	1994.5	1994 1981	year	1994	year	1981	1791
1994.5	1995.5	1995 1981	year	1995	year	1981	1843
1995.5	1996.5	1996 1981	year	1996	year	1981	1895
1996.5	1997.5	1997 1981	year	1997	year	1981	1947
1997.5	1998.5	1998 1981	year	1998	year	1981	1999
1998.5	1999.5	1999 1981	year	1999	year	1981	2051
1999.5	2000.5	2000 1981	year	2000	year	1981	2103
2000.5	2001.5	2001 1981	year	2001	year	1981	2155
2001.5	2002.5	2002 1981	year	2002	year	1981	2207
2002.5	2003.5	2003 1981	year	2003	year	1981	2259
2003.5	2004.5	2004 1981	year	2004	year	1981	2311
2004.5	2005.5	2005 1981	year	2005	year	1981	2363
2005.5	2006.5	2006 1981	year	2006	year	1981	2415
2006.5	2007.5	2007 1981	year	2007	year	1981	2467
2007.5	2008.5	2008 1981	year	2008	year	1981	2519
2008.5	2009.5	2009 1981	year	2009	year	1981	2571
2009.5	2010.5	2010 1981	year	2010	year	1981	2623
2010.5	2011.5	2011 1981	year	2011	year	1981	2675
2011.5	2012.5	2012 1981	year	2012	year	1981	2727
1959.5	1960.5	1960 1982	year	1960	year	1982	23
1960.5	1961.5	1961 1982	year	1961	year	1982	75
1961.5	1962.5	1962 1982	year	1962	year	1982	127
1962.5	1963.5	1963 1982	year	1963	year	1982	179
1963.5	1964.5	1964 1982	year	1964	year	1982	231
1964.5	1965.5	1965 1982	year	1965	year	1982	283
1965.5	1966.5	1966 1982	year	1966	year	1982	335
1966.5	1967.5	1967 1982	year	1967	year	1982	387
1967.5	1968.5	1968 1982	year	1968	year	1982	439
1968.5	1969.5	1969 1982	year	1969	year	1982	491
1969.5	1970.5	1970 1982	year	1970	year	1982	543
1970.5	1971.5	1971 1982	year	1971	year	1982	595
1971.5	1972.5	1972 1982	year	1972	year	1982	647
1972.5	1973.5	1973 1982	year	1973	year	1982	699
1973.5	1974.5	1974 1982	year	1974	year	1982	751
1974.5	1975.5	1975 1982	year	1975	year	1982	803
1975.5	1976.5	1976 1982	year	1976	year	1982	855
1976.5	1977.5	1977 1982	year	1977	year	1982	907
1977.5	1978.5	1978 1982	year	1978	year	1982	959
1978.5	1979.5	1979 1982	year	1979	year	1982	1011
1979.5	1980.5	1980 1982	year	1980	year	1982	1063
1980.5	1981.5	1981 1982	year	1981	year	1982	1115
1981.5	1982.5	1	year	1982	year	1982	1
1982.5	1983.5	1983 1982	year	1983	year	1982	1220
1983.5	1984.5	1984 1982	year	1984	year	1982	1272
1984.5	1985.5	1985 1982	year	1985	year	1982	1324
1985.5	1986.5	1986 1982	year	1986	year	1982	1376
1986.5	1987.5	1987 1982	year	1987	year	1982	1428
1987.5	1988.5	1988 1982	year	1988	year	1982	1480
1988.5	1989.5	1989 1982	year	1989	year	1982	1532
1989.5	1990.5	1990 1982	year	1990	year	1982	1584
1990.5	1991.5	1991 1982	year	1991	year	1982	1636
1991.5	1992.5	1992 1982	year	1992	year	1982	1688
1992.5	1993.5	1993 1982	year	1993	year	1982	1740
1993.5	1994.5	1994 1982	year	1994	year	1982	1792
1994.5	1995.5	1995 1982	year	1995	year	1982	1844
1995.5	1996.5	1996 1982	year	1996	year	1982	1896
1996.5	1997.5	1997 1982	year	1997	year	1982	1948
1997.5	1998.5	1998 1982	year	1998	year	1982	2000
1998.5	1999.5	1999 1982	year	1999	year	1982	2052
1999.5	2000.5	2000 1982	year	2000	year	1982	2104
2000.5	2001.5	2001 1982	year	2001	year	1982	2156
2001.5	2002.5	2002 1982	year	2002	year	1982	2208
2002.5	2003.5	2003 1982	year	2003	year	1982	2260
2003.5	2004.5	2004 1982	year	2004	year	1982	2312
2004.5	2005.5	2005 1982	year	2005	year	1982	2364
2005.5	2006.5	2006 1982	year	2006	year	1982	2416
2006.5	2007.5	2007 1982	year	2007	year	1982	2468
2007.5	2008.5	2008 1982	year	2008	year	1982	2520
2008.5	2009.5	2009 1982	year	2009	year	1982	2572
2009.5	2010.5	2010 1982	year	2010	year	1982	2624
2010.5	2011.5	2011 1982	year	2011	year	1982	2676
2011.5	2012.5	2012 1982	year	2012	year	1982	2728
1959.5	1960.5	1960 1983	year	1960	year	1983	24
1960.5	1961.5	1961 1983	year	1961	year	1983	76
1961.5	1962.5	1962 1983	year	1962	year	1983	128
1962.5	1963.5	1963 1983	year	1963	year	1983	180
1963.5	1964.5	1964 1983	year	1964	year	1983	232
1964.5	1965.5	1965 1983	year	1965	year	1983	284
1965.5	1966.5	1966 1983	year	1966	year	1983	336
1966.5	1967.5	1967 1983	year	1967	year	1983	388
1967.5	1968.5	1968 1983	year	1968	year	1983	440
1968.5	1969.5	1969 1983	year	1969	year	1983	492
1969.5	1970.5	1970 1983	year	1970	year	1983	544
1970.5	1971.5	1971 1983	year	1971	year	1983	596
1971.5	1972.5	1972 1983	year	1972	year	1983	648
1972.5	1973.5	1973 1983	year	1973	year	1983	700
1973.5	1974.5	1974 1983	year	1974	year	1983	752
1974.5	1975.5	1975 1983	year	1975	year	1983	804
1975.5	1976.5	1976 1983	year	1976	year	1983	856
1976.5	1977.5	1977 1983	year	1977	year	1983	908
1977.5	1978.5	1978 1983	year	1978	year	1983	960
1978.5	1979.5	1979 1983	year	1979	year	1983	1012
1979.5	1980.5	1980 1983	year	1980	year	1983	1064
1980.5	1981.5	1981 1983	year	1981	year	1983	1116
1981.5	1982.5	1982 1983	year	1982	year	1983	1168
1982.5	1983.5	1	year	1983	year	1983	1
1983.5	1984.5	1984 1983	year	1984	year	1983	1273
1984.5	1985.5	1985 1983	year	1985	year	1983	1325
1985.5	1986.5	1986 1983	year	1986	year	1983	1377
1986.5	1987.5	1987 1983	year	1987	year	1983	1429
1987.5	1988.5	1988 1983	year	1988	year	1983	1481
1988.5	1989.5	1989 1983	year	1989	year	1983	1533
1989.5	1990.5	1990 1983	year	1990	year	1983	1585
1990.5	1991.5	1991 1983	year	1991	year	1983	1637
1991.5	1992.5	1992 1983	year	1992	year	1983	1689
1992.5	1993.5	1993 1983	year	1993	year	1983	1741
1993.5	1994.5	1994 1983	year	1994	year	1983	1793
1994.5	1995.5	1995 1983	year	1995	year	1983	1845
1995.5	1996.5	1996 1983	year	1996	year	1983	1897
1996.5	1997.5	1997 1983	year	1997	year	1983	1949
1997.5	1998.5	1998 1983	year	1998	year	1983	2001
1998.5	1999.5	1999 1983	year	1999	year	1983	2053
1999.5	2000.5	2000 1983	year	2000	year	1983	2105
2000.5	2001.5	2001 1983	year	2001	year	1983	2157
2001.5	2002.5	2002 1983	year	2002	year	1983	2209
2002.5	2003.5	2003 1983	year	2003	year	1983	2261
2003.5	2004.5	2004 1983	year	2004	year	1983	2313
2004.5	2005.5	2005 1983	year	2005	year	1983	2365
2005.5	2006.5	2006 1983	year	2006	year	1983	2417
2006.5	2007.5	2007 1983	year	2007	year	1983	2469
2007.5	2008.5	2008 1983	year	2008	year	1983	2521
2008.5	2009.5	2009 1983	year	2009	year	1983	2573
2009.5	2010.5	2010 1983	year	2010	year	1983	2625
2010.5	2011.5	2011 1983	year	2011	year	1983	2677
2011.5	2012.5	2012 1983	year	2012	year	1983	2729
1959.5	1960.5	1960 1984	year	1960	year	1984	25
1960.5	1961.5	1961 1984	year	1961	year	1984	77
1961.5	1962.5	1962 1984	year	1962	year	1984	129
1962.5	1963.5	1963 1984	year	1963	year	1984	181
1963.5	1964.5	1964 1984	year	1964	year	1984	233
1964.5	1965.5	1965 1984	year	1965	year	1984	285
1965.5	1966.5	1966 1984	year	1966	year	1984	337
1966.5	1967.5	1967 1984	year	1967	year	1984	389
1967.5	1968.5	1968 1984	year	1968	year	1984	441
1968.5	1969.5	1969 1984	year	1969	year	1984	493
1969.5	1970.5	1970 1984	year	1970	year	1984	545
1970.5	1971.5	1971 1984	year	1971	year	1984	597
1971.5	1972.5	1972 1984	year	1972	year	1984	649
1972.5	1973.5	1973 1984	year	1973	year	1984	701
1973.5	1974.5	1974 1984	year	1974	year	1984	753
1974.5	1975.5	1975 1984	year	1975	year	1984	805
1975.5	1976.5	1976 1984	year	1976	year	1984	857
1976.5	1977.5	1977 1984	year	1977	year	1984	909
1977.5	1978.5	1978 1984	year	1978	year	1984	961
1978.5	1979.5	1979 1984	year	1979	year	1984	1013
1979.5	1980.5	1980 1984	year	1980	year	1984	1065
1980.5	1981.5	1981 1984	year	1981	year	1984	1117
1981.5	1982.5	1982 1984	year	1982	year	1984	1169
1982.5	1983.5	1983 1984	year	1983	year	1984	1221
1983.5	1984.5	1	year	1984	year	1984	1
1984.5	1985.5	1985 1984	year	1985	year	1984	1326
1985.5	1986.5	1986 1984	year	1986	year	1984	1378
1986.5	1987.5	1987 1984	year	1987	year	1984	1430
1987.5	1988.5	1988 1984	year	1988	year	1984	1482
1988.5	1989.5	1989 1984	year	1989	year	1984	1534
1989.5	1990.5	1990 1984	year	1990	year	1984	1586
1990.5	1991.5	1991 1984	year	1991	year	1984	1638
1991.5	1992.5	1992 1984	year	1992	year	1984	1690
1992.5	1993.5	1993 1984	year	1993	year	1984	1742
1993.5	1994.5	1994 1984	year	1994	year	1984	1794
1994.5	1995.5	1995 1984	year	1995	year	1984	1846
1995.5	1996.5	1996 1984	year	1996	year	1984	1898
1996.5	1997.5	1997 1984	year	1997	year	1984	1950
1997.5	1998.5	1998 1984	year	1998	year	1984	2002
1998.5	1999.5	1999 1984	year	1999	year	1984	2054
1999.5	2000.5	2000 1984	year	2000	year	1984	2106
2000.5	2001.5	2001 1984	year	2001	year	1984	2158
2001.5	2002.5	2002 1984	year	2002	year	1984	2210
2002.5	2003.5	2003 1984	year	2003	year	1984	2262
2003.5	2004.5	2004 1984	year	2004	year	1984	2314
2004.5	2005.5	2005 1984	year	2005	year	1984	2366
2005.5	2006.5	2006 1984	year	2006	year	1984	2418
2006.5	2007.5	2007 1984	year	2007	year	1984	2470
2007.5	2008.5	2008 1984	year	2008	year	1984	2522
2008.5	2009.5	2009 1984	year	2009	year	1984	2574
2009.5	2010.5	2010 1984	year	2010	year	1984	2626
2010.5	2011.5	2011 1984	year	2011	year	1984	2678
2011.5	2012.5	2012 1984	year	2012	year	1984	2730
1959.5	1960.5	1960 1985	year	1960	year	1985	26
1960.5	1961.5	1961 1985	year	1961	year	1985	78
1961.5	1962.5	1962 1985	year	1962	year	1985	130
1962.5	1963.5	1963 1985	year	1963	year	1985	182
1963.5	1964.5	1964 1985	year	1964	year	1985	234
1964.5	1965.5	1965 1985	year	1965	year	1985	286
1965.5	1966.5	1966 1985	year	1966	year	1985	338
1966.5	1967.5	1967 1985	year	1967	year	1985	390
1967.5	1968.5	1968 1985	year	1968	year	1985	442
1968.5	1969.5	1969 1985	year	1969	year	1985	494
1969.5	1970.5	1970 1985	year	1970	year	1985	546
1970.5	1971.5	1971 1985	year	1971	year	1985	598
1971.5	1972.5	1972 1985	year	1972	year	1985	650
1972.5	1973.5	1973 1985	year	1973	year	1985	702
1973.5	1974.5	1974 1985	year	1974	year	1985	754
1974.5	1975.5	1975 1985	year	1975	year	1985	806
1975.5	1976.5	1976 1985	year	1976	year	1985	858
1976.5	1977.5	1977 1985	year	1977	year	1985	910
1977.5	1978.5	1978 1985	year	1978	year	1985	962
1978.5	1979.5	1979 1985	year	1979	year	1985	1014
1979.5	1980.5	1980 1985	year	1980	year	1985	1066
1980.5	1981.5	1981 1985	year	1981	year	1985	1118
1981.5	1982.5	1982 1985	year	1982	year	1985	1170
1982.5	1983.5	1983 1985	year	1983	year	1985	1222
1983.5	1984.5	1984 1985	year	1984	year	1985	1274
1984.5	1985.5	1	year	1985	year	1985	1
1985.5	1986.5	1986 1985	year	1986	year	1985	1379
1986.5	1987.5	1987 1985	year	1987	year	1985	1431
1987.5	1988.5	1988 1985	year	1988	year	1985	1483
1988.5	1989.5	1989 1985	year	1989	year	1985	1535
1989.5	1990.5	1990 1985	year	1990	year	1985	1587
1990.5	1991.5	1991 1985	year	1991	year	1985	1639
1991.5	1992.5	1992 1985	year	1992	year	1985	1691
1992.5	1993.5	1993 1985	year	1993	year	1985	1743
1993.5	1994.5	1994 1985	year	1994	year	1985	1795
1994.5	1995.5	1995 1985	year	1995	year	1985	1847
1995.5	1996.5	1996 1985	year	1996	year	1985	1899
1996.5	1997.5	1997 1985	year	1997	year	1985	1951
1997.5	1998.5	1998 1985	year	1998	year	1985	2003
1998.5	1999.5	1999 1985	year	1999	year	1985	2055
1999.5	2000.5	2000 1985	year	2000	year	1985	2107
2000.5	2001.5	2001 1985	year	2001	year	1985	2159
2001.5	2002.5	2002 1985	year	2002	year	1985	2211
2002.5	2003.5	2003 1985	year	2003	year	1985	2263
2003.5	2004.5	2004 1985	year	2004	year	1985	2315
2004.5	2005.5	2005 1985	year	2005	year	1985	2367
2005.5	2006.5	2006 1985	year	2006	year	1985	2419
2006.5	2007.5	2007 1985	year	2007	year	1985	2471
2007.5	2008.5	2008 1985	year	2008	year	1985	2523
2008.5	2009.5	2009 1985	year	2009	year	1985	2575
2009.5	2010.5	2010 1985	year	2010	year	1985	2627
2010.5	2011.5	2011 1985	year	2011	year	1985	2679
2011.5	2012.5	2012 1985	year	2012	year	1985	2731
1959.5	1960.5	1960 1986	year	1960	year	1986	27
1960.5	1961.5	1961 1986	year	1961	year	1986	79
1961.5	1962.5	1962 1986	year	1962	year	1986	131
1962.5	1963.5	1963 1986	year	1963	year	1986	183
1963.5	1964.5	1964 1986	year	1964	year	1986	235
1964.5	1965.5	1965 1986	year	1965	year	1986	287
1965.5	1966.5	1966 1986	year	1966	year	1986	339
1966.5	1967.5	1967 1986	year	1967	year	1986	391
1967.5	1968.5	1968 1986	year	1968	year	1986	443
1968.5	1969.5	1969 1986	year	1969	year	1986	495
1969.5	1970.5	1970 1986	year	1970	year	1986	547
1970.5	1971.5	1971 1986	year	1971	year	1986	599
1971.5	1972.5	1972 1986	year	1972	year	1986	651
1972.5	1973.5	1973 1986	year	1973	year	1986	703
1973.5	1974.5	1974 1986	year	1974	year	1986	755
1974.5	1975.5	1975 1986	year	1975	year	1986	807
1975.5	1976.5	1976 1986	year	1976	year	1986	859
1976.5	1977.5	1977 1986	year	1977	year	1986	911
1977.5	1978.5	1978 1986	year	1978	year	1986	963
1978.5	1979.5	1979 1986	year	1979	year	1986	1015
1979.5	1980.5	1980 1986	year	1980	year	1986	1067
1980.5	1981.5	1981 1986	year	1981	year	1986	1119
1981.5	1982.5	1982 1986	year	1982	year	1986	1171
1982.5	1983.5	1983 1986	year	1983	year	1986	1223
1983.5	1984.5	1984 1986	year	1984	year	1986	1275
1984.5	1985.5	1985 1986	year	1985	year	1986	1327
1985.5	1986.5	1	year	1986	year	1986	1
1986.5	1987.5	1987 1986	year	1987	year	1986	1432
1987.5	1988.5	1988 1986	year	1988	year	1986	1484
1988.5	1989.5	1989 1986	year	1989	year	1986	1536
1989.5	1990.5	1990 1986	year	1990	year	1986	1588
1990.5	1991.5	1991 1986	year	1991	year	1986	1640
1991.5	1992.5	1992 1986	year	1992	year	1986	1692
1992.5	1993.5	1993 1986	year	1993	year	1986	1744
1993.5	1994.5	1994 1986	year	1994	year	1986	1796
1994.5	1995.5	1995 1986	year	1995	year	1986	1848
1995.5	1996.5	1996 1986	year	1996	year	1986	1900
1996.5	1997.5	1997 1986	year	1997	year	1986	1952
1997.5	1998.5	1998 1986	year	1998	year	1986	2004
1998.5	1999.5	1999 1986	year	1999	year	1986	2056
1999.5	2000.5	2000 1986	year	2000	year	1986	2108
2000.5	2001.5	2001 1986	year	2001	year	1986	2160
2001.5	2002.5	2002 1986	year	2002	year	1986	2212
2002.5	2003.5	2003 1986	year	2003	year	1986	2264
2003.5	2004.5	2004 1986	year	2004	year	1986	2316
2004.5	2005.5	2005 1986	year	2005	year	1986	2368
2005.5	2006.5	2006 1986	year	2006	year	1986	2420
2006.5	2007.5	2007 1986	year	2007	year	1986	2472
2007.5	2008.5	2008 1986	year	2008	year	1986	2524
2008.5	2009.5	2009 1986	year	2009	year	1986	2576
2009.5	2010.5	2010 1986	year	2010	year	1986	2628
2010.5	2011.5	2011 1986	year	2011	year	1986	2680
2011.5	2012.5	2012 1986	year	2012	year	1986	2732
1959.5	1960.5	1960 1987	year	1960	year	1987	28
1960.5	1961.5	1961 1987	year	1961	year	1987	80
1961.5	1962.5	1962 1987	year	1962	year	1987	132
1962.5	1963.5	1963 1987	year	1963	year	1987	184
1963.5	1964.5	1964 1987	year	1964	year	1987	236
1964.5	1965.5	1965 1987	year	1965	year	1987	288
1965.5	1966.5	1966 1987	year	1966	year	1987	340
1966.5	1967.5	1967 1987	year	1967	year	1987	392
1967.5	1968.5	1968 1987	year	1968	year	1987	444
1968.5	1969.5	1969 1987	year	1969	year	1987	496
1969.5	1970.5	1970 1987	year	1970	year	1987	548
1970.5	1971.5	1971 1987	year	1971	year	1987	600
1971.5	1972.5	1972 1987	year	1972	year	1987	652
1972.5	1973.5	1973 1987	year	1973	year	1987	704
1973.5	1974.5	1974 1987	year	1974	year	1987	756
1974.5	1975.5	1975 1987	year	1975	year	1987	808
1975.5	1976.5	1976 1987	year	1976	year	1987	860
1976.5	1977.5	1977 1987	year	1977	year	1987	912
1977.5	1978.5	1978 1987	year	1978	year	1987	964
1978.5	1979.5	1979 1987	year	1979	year	1987	1016
1979.5	1980.5	1980 1987	year	1980	year	1987	1068
1980.5	1981.5	1981 1987	year	1981	year	1987	1120
1981.5	1982.5	1982 1987	year	1982	year	1987	1172
1982.5	1983.5	1983 1987	year	1983	year	1987	1224
1983.5	1984.5	1984 1987	year	1984	year	1987	1276
1984.5	1985.5	1985 1987	year	1985	year	1987	1328
1985.5	1986.5	1986 1987	year	1986	year	1987	1380
1986.5	1987.5	1	year	1987	year	1987	1
1987.5	1988.5	1988 1987	year	1988	year	1987	1485
1988.5	1989.5	1989 1987	year	1989	year	1987	1537
1989.5	1990.5	1990 1987	year	1990	year	1987	1589
1990.5	1991.5	1991 1987	year	1991	year	1987	1641
